session_id,subject_id,segment,key_id,key_category,press_time_ms,release_time_ms,dwell_ms,shift_held,shift_hold_ms
session_003,candidate_09,free,key_13,backspace,144330,144388,58.4,False,0
session_003,candidate_09,free,key_16,alphanum,144397,144529,131.7,False,0
session_003,candidate_09,free,key_28,alphanum,144541,144678,136.7,False,0
session_003,candidate_09,free,key_10,alphanum,144818,144876,57.3,False,0
session_003,candidate_09,free,key_13,backspace,145111,145170,59.2,False,0
session_003,candidate_09,free,key_24,alphanum,145374,145476,102.5,False,0
session_003,candidate_09,free,key_10,alphanum,145493,145555,62.1,False,0
session_003,candidate_09,free,key_07,alphanum,145686,145853,167.5,False,0
session_003,candidate_09,free,key_18,space,145797,145924,127.1,False,0
session_003,candidate_09,free,key_30,alphanum,145913,146096,183.3,False,0
session_003,candidate_09,free,key_22,alphanum,146029,146125,95.9,False,0
session_003,candidate_09,free,key_06,alphanum,146156,146280,123.9,False,0
session_003,candidate_09,free,key_18,space,146272,146403,130.7,False,0
session_003,candidate_09,free,key_24,alphanum,146606,146692,85.5,False,0
session_003,candidate_09,free,key_03,alphanum,146763,146870,107.1,False,0
session_003,candidate_09,free,key_06,alphanum,146914,,,False,0
session_003,candidate_09,free,key_18,space,147032,,,False,0
session_003,candidate_09,free,key_18,space,148819,148954,135.1,False,0
session_003,candidate_09,free,key_24,alphanum,149213,149404,191.6,False,0
session_003,candidate_09,free,key_03,alphanum,149355,149457,101.8,False,0
session_003,candidate_09,free,key_13,backspace,150107,150187,79.7,False,0
session_003,candidate_09,free,key_24,alphanum,150736,150826,90,False,0
session_003,candidate_09,free,key_03,alphanum,151136,151242,105.8,False,0
session_003,candidate_09,free,key_22,alphanum,151206,151327,120.3,False,0
session_003,candidate_09,free,key_13,backspace,151904,151993,89.6,False,0
session_003,candidate_09,free,key_06,alphanum,152057,152170,113.9,False,0
session_003,candidate_09,free,key_18,space,152163,152235,72.4,False,0
session_003,candidate_09,free,key_22,alphanum,152343,152494,151.5,False,0
session_003,candidate_09,free,key_03,alphanum,152436,152535,99.7,False,0
session_003,candidate_09,free,key_11,alphanum,152555,152658,102.7,False,0
session_003,candidate_09,free,key_18,space,152670,152757,87.2,False,0
session_003,candidate_09,free,key_17,alphanum,152812,,,False,0
session_003,candidate_09,free,key_01,alphanum,154172,154274,102.6,False,0
session_003,candidate_09,free,key_22,alphanum,154270,154451,181,False,0
session_003,candidate_09,free,key_03,alphanum,154372,154490,118.3,False,0
session_003,candidate_09,free,key_11,alphanum,154495,154575,80.2,False,0
session_003,candidate_09,free,key_18,space,154600,154702,102.8,False,0
session_003,candidate_09,free,key_17,alphanum,154707,154809,101.6,False,0
session_003,candidate_09,free,key_24,alphanum,154806,154886,80.5,False,0
session_003,candidate_09,free,key_18,space,154871,155018,147.8,False,0
session_003,candidate_09,free,key_01,alphanum,155011,155135,124.8,False,0
session_003,candidate_09,free,key_23,alphanum,155103,155230,126.8,False,0
session_003,candidate_09,free,key_30,alphanum,155202,155319,117.1,False,0
session_003,candidate_09,free,key_06,alphanum,155303,155418,114.3,False,0
session_003,candidate_09,free,key_18,space,155395,155508,113.4,False,0
session_003,candidate_09,free,key_17,alphanum,155528,155639,111.6,False,0
session_003,candidate_09,free,key_15,alphanum,155588,155670,81.9,False,0
session_003,candidate_09,free,key_06,alphanum,155723,155843,119.9,False,0
session_003,candidate_09,free,key_20,alphanum,155839,155923,84.1,False,0
session_003,candidate_09,free,key_18,space,155919,156064,144.9,False,0
session_003,candidate_09,free,key_16,alphanum,156096,156223,126.8,False,0
session_003,candidate_09,free,key_30,alphanum,156190,156253,63,False,0
session_003,candidate_09,free,key_30,alphanum,156330,156420,89.6,False,0
session_003,candidate_09,free,key_18,space,156423,156563,140.6,False,0
session_003,candidate_09,free,key_24,alphanum,156569,156703,133.8,False,0
session_003,candidate_09,free,key_03,alphanum,156693,156777,83.7,False,0
session_003,candidate_09,free,key_06,alphanum,156721,156874,153.2,False,0
session_003,candidate_09,free,key_18,space,156887,157013,125.7,False,0
session_003,candidate_09,free,key_01,alphanum,157063,157126,63,False,0
session_003,candidate_09,free,key_22,alphanum,157193,157340,147.6,False,0
session_003,candidate_09,free,key_11,alphanum,157323,157440,117.6,False,0
session_003,candidate_09,free,key_03,alphanum,157352,157456,103.9,False,0
session_003,candidate_09,free,key_18,space,157645,157752,107.3,False,0
session_003,candidate_09,free,key_13,backspace,157960,158021,60.7,False,0
session_003,candidate_09,free,key_13,backspace,158106,158179,72.5,False,0
session_003,candidate_09,free,key_13,backspace,158258,158330,71.9,False,0
session_003,candidate_09,free,key_03,alphanum,158496,158579,82.9,False,0
session_003,candidate_09,free,key_11,alphanum,158607,158671,64,False,0
session_003,candidate_09,free,key_18,space,158695,158791,95.6,False,0
session_003,candidate_09,free,key_24,alphanum,158954,159043,89.1,False,0
session_003,candidate_09,free,key_13,backspace,159306,159370,63.2,False,0
session_003,candidate_09,free,key_17,alphanum,159508,159589,81.7,False,0
session_003,candidate_09,free,key_24,alphanum,159623,159720,96.7,False,0
session_003,candidate_09,free,key_18,space,159730,159859,128.7,False,0
session_003,candidate_09,free,key_14,alphanum,160001,160074,72.5,False,0
session_003,candidate_09,free,key_22,alphanum,160322,160469,147.5,False,0
session_003,candidate_09,free,key_03,alphanum,160421,160538,117,False,0
session_003,candidate_09,free,key_11,alphanum,160572,160657,84.6,False,0
session_003,candidate_09,free,key_18,space,160696,160785,89,False,0
session_003,candidate_09,free,key_17,alphanum,160825,160910,84.9,False,0
session_003,candidate_09,free,key_15,alphanum,160886,160954,67.7,False,0
session_003,candidate_09,free,key_06,alphanum,161020,161119,99.3,False,0
session_003,candidate_09,free,key_20,alphanum,161138,161236,97.9,False,0
session_003,candidate_09,free,key_18,space,161252,161342,89.7,False,0
session_003,candidate_09,free,key_24,alphanum,161389,161529,139.6,False,0
session_003,candidate_09,free,key_03,alphanum,161474,161573,99.4,False,0
session_003,candidate_09,free,key_06,alphanum,161588,161704,116.1,False,0
session_003,candidate_09,free,key_18,space,161706,161811,105.1,False,0
session_003,candidate_09,free,key_01,alphanum,161820,161904,84.4,False,0
session_003,candidate_09,free,key_22,alphanum,161919,162079,159.5,False,0
session_003,candidate_09,free,key_03,alphanum,162036,162140,103.6,False,0
session_003,candidate_09,free,key_11,alphanum,162164,162220,55.9,False,0
session_003,candidate_09,free,key_18,space,162258,162354,95.5,False,0
session_003,candidate_09,free,key_17,alphanum,162396,162528,132,False,0
session_003,candidate_09,free,key_24,alphanum,162536,162624,88.9,False,0
session_003,candidate_09,free,key_18,space,162694,162787,93.2,False,0
session_003,candidate_09,free,key_12,alphanum,162837,162907,70,False,0
session_003,candidate_09,free,key_01,alphanum,162971,163044,73.1,False,0
session_003,candidate_09,free,key_22,alphanum,163085,163270,184.8,False,0
session_003,candidate_09,free,key_03,alphanum,163174,163286,112.2,False,0
session_003,candidate_09,free,key_11,alphanum,163274,163372,97.1,False,0
session_003,candidate_09,free,key_18,space,163423,163523,99.2,False,0
session_003,candidate_09,free,key_17,alphanum,163527,163626,98.8,False,0
session_003,candidate_09,free,key_15,alphanum,163605,163703,98,False,0
session_003,candidate_09,free,key_06,alphanum,163713,163808,95.2,False,0
session_003,candidate_09,free,key_20,alphanum,163852,163977,124.5,False,0
session_003,candidate_09,free,key_18,space,163920,164036,115.5,False,0
session_003,candidate_09,free,key_16,alphanum,164086,164205,119.5,False,0
session_003,candidate_09,free,key_30,alphanum,164207,164259,51.4,False,0
session_003,candidate_09,free,key_30,alphanum,164339,164439,100.3,False,0
session_003,candidate_09,free,key_18,space,164421,164537,116.3,False,0
session_003,candidate_09,free,key_16,alphanum,164524,164680,156.3,False,0
session_003,candidate_09,free,key_03,alphanum,164661,164761,99.7,False,0
session_003,candidate_09,free,key_28,alphanum,164787,164887,99.6,False,0
session_003,candidate_09,free,key_18,space,164881,164993,112.3,False,0
session_003,candidate_09,free,key_22,alphanum,164989,165158,168.5,False,0
session_003,candidate_09,free,key_03,alphanum,165077,165172,95.8,False,0
session_003,candidate_09,free,key_18,space,165155,165277,121.9,False,0
session_003,candidate_09,free,key_17,alphanum,165323,165419,96.1,False,0
session_003,candidate_09,free,key_15,alphanum,165422,165502,79.4,False,0
session_003,candidate_09,free,key_06,alphanum,165522,165613,91.2,False,0
session_003,candidate_09,free,key_18,space,165654,165756,102.5,False,0
session_003,candidate_09,free,key_28,alphanum,165776,165888,111.8,False,0
session_003,candidate_09,free,key_16,alphanum,165956,166158,201.8,False,0
session_003,candidate_09,free,key_08,alphanum,166142,166244,102.3,False,0
session_003,candidate_09,free,key_03,alphanum,166564,166636,71.8,False,0
session_003,candidate_09,free,key_06,alphanum,166653,166738,84.6,False,0
session_003,candidate_09,free,key_13,backspace,167260,167319,59.2,False,0
session_003,candidate_09,free,key_13,backspace,167405,167472,67.1,False,0
session_003,candidate_09,free,key_13,backspace,168021,168104,83.4,False,0
session_003,candidate_09,free,key_01,alphanum,168213,168289,76.1,False,0
session_003,candidate_09,free,key_08,alphanum,168363,168430,67.7,False,0
session_003,candidate_09,free,key_06,alphanum,168685,168794,109.2,False,0
session_003,candidate_09,free,key_07,alphanum,168810,168914,103.9,False,0
session_003,candidate_09,free,key_13,backspace,169407,169472,64.2,False,0
session_003,candidate_09,free,key_13,backspace,169555,169640,84.7,False,0
session_003,candidate_09,free,key_06,alphanum,169676,169808,131.5,False,0
session_003,candidate_09,free,key_07,alphanum,169796,169905,108.7,False,0
session_003,candidate_09,free,key_07,alphanum,170009,170164,155.2,False,0
session_003,candidate_09,free,key_18,space,170186,170279,92.5,False,0
session_003,candidate_09,free,key_12,alphanum,170377,170453,75.4,False,0
session_003,candidate_09,free,key_23,alphanum,170628,170791,163.4,False,0
session_003,candidate_09,free,key_03,alphanum,170712,170844,131.9,False,0
session_003,candidate_09,free,key_28,alphanum,170864,,,False,0
session_003,candidate_09,free,key_07,alphanum,172752,172877,125.2,False,0
session_003,candidate_09,free,key_18,space,172893,173004,111.3,False,0
session_003,candidate_09,free,key_12,alphanum,173287,173330,42.9,False,0
session_003,candidate_09,free,key_22,alphanum,173442,173593,151.6,False,0
session_003,candidate_09,free,key_03,alphanum,173537,173686,148.6,False,0
session_003,candidate_09,free,key_28,alphanum,173674,173814,139.2,False,0
session_003,candidate_09,free,key_18,space,173787,173890,102.9,False,0
session_003,candidate_09,free,key_17,alphanum,173956,174024,67.5,False,0
session_003,candidate_09,free,key_15,alphanum,173976,174054,78.1,False,0
session_003,candidate_09,free,key_06,alphanum,174120,174263,143.4,False,0
session_003,candidate_09,free,key_20,alphanum,174238,174336,98.5,False,0
session_003,candidate_09,free,key_04,symbol,174504,174604,99.4,False,0
session_003,candidate_09,free,key_18,space,174585,174730,145,False,0
session_003,candidate_09,free,key_22,alphanum,175240,175421,180.9,False,0
session_003,candidate_09,free,key_03,alphanum,175313,175437,123.7,False,0
session_003,candidate_09,free,key_18,space,175453,175560,107.5,False,0
session_003,candidate_09,free,key_17,alphanum,175590,175712,121.9,False,0
session_003,candidate_09,free,key_15,alphanum,175708,175795,87.4,False,0
session_003,candidate_09,free,key_06,alphanum,175788,175902,114.5,False,0
session_003,candidate_09,free,key_18,space,175880,175996,115.6,False,0
session_003,candidate_09,free,key_30,alphanum,176164,176255,91.4,False,0
session_003,candidate_09,free,key_16,alphanum,176260,176380,119.7,False,0
session_003,candidate_09,free,key_03,alphanum,176463,176547,84.2,False,0
session_003,candidate_09,free,key_28,alphanum,176608,176654,46.3,False,0
session_003,candidate_09,free,key_18,space,176678,176774,96.5,False,0
session_003,candidate_09,free,key_24,alphanum,176919,177002,83.4,False,0
session_003,candidate_09,free,key_14,alphanum,177123,177205,82.1,False,0
session_003,candidate_09,free,key_18,space,177189,177290,100.3,False,0
session_003,candidate_09,free,key_20,alphanum,177376,177510,134,False,0
session_003,candidate_09,free,key_24,alphanum,177494,177609,115.4,False,0
session_003,candidate_09,free,key_01,alphanum,177614,177720,106.2,False,0
session_003,candidate_09,free,key_28,alphanum,177862,177978,115.4,False,0
session_003,candidate_09,free,key_24,alphanum,177986,178074,87.5,False,0
session_003,candidate_09,free,key_01,alphanum,178122,178223,101.4,False,0
session_003,candidate_09,free,key_18,space,178240,178313,72.9,False,0
session_003,candidate_09,free,key_10,alphanum,178370,178529,158.4,False,0
session_003,candidate_09,free,key_15,alphanum,178505,178569,63.9,False,0
session_003,candidate_09,free,key_06,alphanum,178679,178876,197,False,0
session_003,candidate_09,free,key_01,alphanum,178854,179005,150.5,False,0
session_003,candidate_09,free,key_06,alphanum,178988,179161,173.3,False,0
session_003,candidate_09,free,key_18,space,179130,179241,111.2,False,0
session_003,candidate_09,free,key_17,alphanum,179269,179375,106,False,0
session_003,candidate_09,free,key_15,alphanum,179371,179457,86.3,False,0
session_003,candidate_09,free,key_06,alphanum,179454,179553,98.9,False,0
session_003,candidate_09,free,key_18,space,179561,179645,84,False,0
session_003,candidate_09,free,key_07,alphanum,179657,179778,120.5,False,0
session_003,candidate_09,free,key_15,alphanum,179807,179886,79.7,False,0
session_003,candidate_09,free,key_24,alphanum,179998,180105,107.3,False,0
session_003,candidate_09,free,key_13,backspace,180503,180560,56.7,False,0
session_003,candidate_09,free,key_16,alphanum,180594,180698,103.3,False,0
session_003,candidate_09,free,key_28,alphanum,180846,180906,59.5,False,0
session_003,candidate_09,free,key_24,alphanum,180925,181013,87.5,False,0
session_003,candidate_09,free,key_10,alphanum,181042,181114,72.2,False,0
session_003,candidate_09,free,key_07,alphanum,181236,181408,172.3,False,0
session_003,candidate_09,free,key_18,space,181342,181453,111.7,False,0
session_003,candidate_09,free,key_30,alphanum,181504,181661,156.7,False,0
session_003,candidate_09,free,key_22,alphanum,181587,181709,121.7,False,0
session_003,candidate_09,free,key_08,alphanum,181836,181937,101.2,False,0
session_003,candidate_09,free,key_06,alphanum,181957,182072,115,False,0
session_003,candidate_09,free,key_18,space,182078,182185,107.4,False,0
session_003,candidate_09,free,key_17,alphanum,182521,182587,65.8,False,0
session_003,candidate_09,free,key_15,alphanum,182592,,,False,0
session_003,candidate_09,free,key_06,alphanum,183878,183989,110.9,False,0
session_003,candidate_09,free,key_18,space,184014,184128,113.3,False,0
session_003,candidate_09,free,key_17,alphanum,184220,184322,102.6,False,0
session_003,candidate_09,free,key_15,alphanum,184311,184391,80.2,False,0
session_003,candidate_09,free,key_06,alphanum,184396,184527,130.9,False,0
session_003,candidate_09,free,key_18,space,184535,184638,102.8,False,0
session_003,candidate_09,free,key_09,alphanum,184823,184961,138,False,0
session_003,candidate_09,free,key_24,alphanum,184922,185072,150.5,False,0
session_003,candidate_09,free,key_10,alphanum,185053,185212,158.1,False,0
session_003,candidate_09,free,key_06,alphanum,185090,185271,180.8,False,0
session_003,candidate_09,free,key_01,alphanum,185208,185353,145.2,False,0
session_003,candidate_09,free,key_18,space,185404,185522,117.4,False,0
session_003,candidate_09,free,key_24,alphanum,185592,185689,96.5,False,0
session_003,candidate_09,free,key_14,alphanum,185806,185926,119.7,False,0
session_003,candidate_09,free,key_18,space,185920,186040,120.1,False,0
session_003,candidate_09,free,key_17,alphanum,186140,186222,82.5,False,0
session_003,candidate_09,free,key_15,alphanum,186220,186321,100.8,False,0
session_003,candidate_09,free,key_06,alphanum,186322,186420,98,False,0
session_003,candidate_09,free,key_18,space,186377,186480,103.3,False,0
session_003,candidate_09,free,key_01,alphanum,186521,186611,90,False,0
session_003,candidate_09,free,key_22,alphanum,186638,186804,166.8,False,0
session_003,candidate_09,free,key_03,alphanum,186741,186855,113.6,False,0
session_003,candidate_09,free,key_11,alphanum,186825,186925,100.1,False,0
session_003,candidate_09,free,key_18,space,186954,187060,105.9,False,0
session_003,candidate_09,free,key_02,alphanum,187107,187210,102.8,False,0
session_003,candidate_09,free,key_16,alphanum,187227,187369,141.3,False,0
session_003,candidate_09,free,key_03,alphanum,187360,187440,80.2,False,0
session_003,candidate_09,free,key_03,alphanum,187511,187604,93.4,False,0
session_003,candidate_09,free,key_24,alphanum,187624,187747,123.5,False,0
session_003,candidate_09,free,key_17,alphanum,187840,187941,101.6,False,0
session_003,candidate_09,free,key_18,space,187972,188046,73.9,False,0
session_003,candidate_09,free,key_12,alphanum,188126,188214,87.3,False,0
session_003,candidate_09,free,key_06,alphanum,188229,188320,90.9,False,0
session_003,candidate_09,free,key_18,space,188342,188420,78.9,False,0
session_003,candidate_09,free,key_23,alphanum,188537,188586,49.5,False,0
session_003,candidate_09,free,key_03,alphanum,188789,188837,47.7,False,0
session_003,candidate_09,free,key_28,alphanum,188846,188942,96,False,0
session_003,candidate_09,free,key_24,alphanum,188991,189171,179.2,False,0
session_003,candidate_09,free,key_03,alphanum,189111,189207,95.5,False,0
session_003,candidate_09,free,key_06,alphanum,189223,189307,84.3,False,0
session_003,candidate_09,free,key_18,space,189323,189407,83.5,False,0
session_003,candidate_09,free,key_16,alphanum,189511,189609,97.5,False,0
session_003,candidate_09,free,key_03,alphanum,189605,189688,82.6,False,0
session_003,candidate_09,free,key_28,alphanum,189689,189807,117.5,False,0
session_003,candidate_09,free,key_18,space,189825,189907,81.5,False,0
session_003,candidate_09,free,key_22,alphanum,189928,190028,99.8,False,0
session_003,candidate_09,free,key_17,alphanum,190045,190154,109.9,False,0
session_003,candidate_09,free,key_07,alphanum,190165,190312,146.5,False,0
session_003,candidate_09,free,key_18,space,190326,190440,113.9,False,0
session_003,candidate_09,free,key_20,alphanum,190507,190623,115.8,False,0
session_003,candidate_09,free,key_16,alphanum,190627,190739,112,False,0
session_003,candidate_09,free,key_30,alphanum,190756,190937,180.6,False,0
session_003,candidate_09,free,key_22,alphanum,190892,190998,106.3,False,0
session_003,candidate_09,free,key_02,alphanum,191022,191172,149.5,False,0
session_003,candidate_09,free,key_06,alphanum,191140,191292,151.5,False,0
session_003,candidate_09,free,key_18,space,191297,191406,108.9,False,0
session_003,candidate_09,free,key_07,alphanum,191555,191679,123.7,False,0
session_003,candidate_09,free,key_06,alphanum,191798,191889,90.5,False,0
session_003,candidate_09,free,key_06,alphanum,191960,192077,116.9,False,0
session_003,candidate_09,free,key_09,alphanum,192112,192219,107.1,False,0
session_003,candidate_09,free,key_07,alphanum,192246,192346,100.3,False,0
session_003,candidate_09,free,key_18,space,192362,192462,99.8,False,0
session_003,candidate_09,free,key_22,alphanum,192487,192642,154.5,False,0
session_003,candidate_09,free,key_03,alphanum,192577,192689,112.2,False,0
session_003,candidate_09,free,key_17,alphanum,192760,192879,119.1,False,0
session_003,candidate_09,free,key_24,alphanum,192886,192969,82.9,False,0
session_003,candidate_09,free,key_18,space,192995,193110,114.8,False,0
session_003,candidate_09,free,key_17,alphanum,193106,193210,104.8,False,0
session_003,candidate_09,free,key_15,alphanum,193189,193292,102.9,False,0
session_003,candidate_09,free,key_06,alphanum,193287,193403,115.9,False,0
session_003,candidate_09,free,key_18,space,193362,193472,109.9,False,0
session_003,candidate_09,free,key_25,alphanum,193573,193692,119.1,False,0
session_003,candidate_09,free,key_06,alphanum,193673,193821,148.1,False,0
session_003,candidate_09,free,key_01,alphanum,193778,193928,149.6,False,0
session_003,candidate_09,free,key_19,alphanum,193921,194019,97.3,False,0
session_003,candidate_09,free,key_18,space,194006,194177,171.2,False,0
session_003,candidate_09,free,key_07,alphanum,194173,194337,163.8,False,0
session_003,candidate_09,free,key_24,alphanum,194270,194410,140.3,False,0
session_003,candidate_09,free,key_23,alphanum,194355,194457,101.8,False,0
session_003,candidate_09,free,key_30,alphanum,194509,194643,134.3,False,0
session_003,candidate_09,free,key_28,alphanum,194678,194793,115.5,False,0
session_003,candidate_09,free,key_18,space,194755,194870,114.5,False,0
session_003,candidate_09,free,key_24,alphanum,194922,195037,115.2,False,0
session_003,candidate_09,free,key_14,alphanum,195041,195141,99.5,False,0
session_003,candidate_09,free,key_18,space,195153,,,False,0
session_003,candidate_09,free,key_24,alphanum,196203,196286,83.2,False,0
session_003,candidate_09,free,key_14,alphanum,196288,196384,96.5,False,0
session_003,candidate_09,free,key_18,space,196480,196588,108.1,False,0
session_003,candidate_09,free,key_13,backspace,196941,196997,56.6,False,0
session_003,candidate_09,free,key_13,backspace,197089,197161,71.9,False,0
session_003,candidate_09,free,key_13,backspace,197469,197530,60.8,False,0
session_003,candidate_09,free,key_18,space,197589,197719,130.5,False,0
session_003,candidate_09,free,key_24,alphanum,197948,198027,79.3,False,0
session_003,candidate_09,free,key_14,alphanum,198038,198146,107.8,False,0
session_003,candidate_09,free,key_18,space,198110,198254,143.5,False,0
session_003,candidate_09,free,key_10,alphanum,198437,198576,139.4,False,0
session_003,candidate_09,free,key_15,alphanum,198554,198672,118.3,False,0
session_003,candidate_09,free,key_24,alphanum,198677,198788,111.5,False,0
session_003,candidate_09,free,key_06,alphanum,199043,199138,95,False,0
session_003,candidate_09,free,key_25,alphanum,199191,199321,130.1,False,0
session_003,candidate_09,free,key_06,alphanum,199307,199474,167.6,False,0
session_003,candidate_09,free,key_01,alphanum,199422,199594,172.1,False,0
session_003,candidate_09,free,key_18,space,199655,199787,132.3,False,0
session_003,candidate_09,free,key_12,alphanum,200542,200638,96.2,False,0
session_003,candidate_09,free,key_06,alphanum,200704,200853,149.1,False,0
session_003,candidate_09,free,key_16,alphanum,200793,201007,214,False,0
session_003,candidate_09,free,key_01,alphanum,200938,201081,142.7,False,0
session_003,candidate_09,free,key_18,space,201124,201240,115.9,False,0
session_003,candidate_09,free,key_13,backspace,201631,201691,59.8,False,0
session_003,candidate_09,free,key_07,alphanum,201743,201870,127,False,0
session_003,candidate_09,free,key_18,space,201843,201954,110.7,False,0
session_003,candidate_09,free,key_22,alphanum,202030,202107,77.2,False,0
session_003,candidate_09,free,key_17,alphanum,202104,202227,122.4,False,0
session_003,candidate_09,free,key_04,symbol,202292,202376,83.6,False,0
session_003,candidate_09,free,key_17,alphanum,204170,204242,71.1,False,0
session_003,candidate_09,free,key_15,alphanum,204258,204354,96.7,False,0
session_003,candidate_09,free,key_01,alphanum,204404,204538,133,False,0
session_003,candidate_09,free,key_06,alphanum,204560,204648,87.9,False,0
session_003,candidate_09,free,key_06,alphanum,204743,204874,131.4,False,0
session_003,candidate_09,free,key_18,space,204870,204959,89,False,0
session_003,candidate_09,free,key_01,alphanum,205014,205098,84.1,False,0
session_003,candidate_09,free,key_22,alphanum,205140,205321,180.1,False,0
session_003,candidate_09,free,key_03,alphanum,205244,205343,99.4,False,0
session_003,candidate_09,free,key_11,alphanum,205324,205436,112.1,False,0
session_003,candidate_09,free,key_07,alphanum,205408,205612,204.1,False,0
session_003,candidate_09,free,key_18,space,205492,205595,103.4,False,0
session_003,candidate_09,free,key_14,alphanum,205638,205758,120.5,False,0
session_003,candidate_09,free,key_24,alphanum,205792,205870,77.9,False,0
session_003,candidate_09,free,key_01,alphanum,205907,206010,103.4,False,0
session_003,candidate_09,free,key_18,space,206015,206108,92.9,False,0
session_003,candidate_09,free,key_17,alphanum,206141,,,False,0
session_009,candidate_01,pangram,key_17,alphanum,0,64.8,64.8,False,0
session_009,candidate_01,pangram,key_15,alphanum,161.4,243.7,82.3,False,0
session_009,candidate_01,pangram,key_06,alphanum,236.3,323.7,87.4,False,0
session_009,candidate_01,pangram,key_18,space,365.4,436.4,71,False,0
session_009,candidate_01,pangram,key_27,alphanum,569.7,668.7,99,False,0
session_009,candidate_01,pangram,key_23,alphanum,694.8,797.7,102.9,False,0
session_009,candidate_01,pangram,key_22,alphanum,768.4,847.7,79.3,False,0
session_009,candidate_01,pangram,key_02,alphanum,878.2,960.5,82.3,False,0
session_009,candidate_01,pangram,key_15,alphanum,948.9,1014.4,65.5,False,0
session_009,candidate_01,pangram,key_18,space,1100.2,1147.8,47.6,False,0
session_009,candidate_01,pangram,key_12,alphanum,1187.9,1271.4,83.5,False,0
session_009,candidate_01,pangram,key_01,alphanum,1356.8,1440.1,83.3,False,0
session_009,candidate_01,pangram,key_24,alphanum,1482.5,1543.9,61.4,False,0
session_009,candidate_01,pangram,key_06,alphanum,1599.2,1649.8,50.6,False,0
session_009,candidate_01,pangram,key_03,alphanum,1714.8,1787.8,73,False,0
session_009,candidate_01,pangram,key_18,space,1932.1,2025.2,93.1,False,0
session_009,candidate_01,pangram,key_13,backspace,2420.4,2483.6,63.2,False,0
session_009,candidate_01,pangram,key_13,backspace,2573.8,2649.6,75.8,False,0
session_009,candidate_01,pangram,key_13,backspace,2765.3,2831,65.7,False,0
session_009,candidate_01,pangram,key_10,alphanum,2955,3048.4,93.4,False,0
session_009,candidate_01,pangram,key_03,alphanum,3078,3132.6,54.6,False,0
session_009,candidate_01,pangram,key_18,space,3483.3,3564.6,81.3,False,0
session_009,candidate_01,pangram,key_14,alphanum,3728,3806.9,78.9,False,0
session_009,candidate_01,pangram,key_24,alphanum,3839.5,3923.3,83.8,False,0
session_009,candidate_01,pangram,key_05,alphanum,4032.5,4114.2,81.7,False,0
session_009,candidate_01,pangram,key_18,space,4248.7,4333.2,84.5,False,0
session_009,candidate_01,pangram,key_29,alphanum,4532.3,4610.8,78.5,False,0
session_009,candidate_01,pangram,key_23,alphanum,4714.7,4804.2,89.5,False,0
session_009,candidate_01,pangram,key_20,alphanum,4914.4,5035.7,121.3,False,0
session_009,candidate_01,pangram,key_09,alphanum,4968.3,5075.2,106.9,False,0
session_009,candidate_01,pangram,key_07,alphanum,5132.1,5218.7,86.6,False,0
session_009,candidate_01,pangram,key_18,space,5294.6,5364.6,70,False,0
session_009,candidate_01,pangram,key_24,alphanum,5439.7,5513.9,74.2,False,0
session_009,candidate_01,pangram,key_25,alphanum,5664.4,5734.3,69.9,False,0
session_009,candidate_01,pangram,key_06,alphanum,5732.1,5801.7,69.6,False,0
session_009,candidate_01,pangram,key_01,alphanum,5904,5981.1,77.1,False,0
session_009,candidate_01,pangram,key_18,space,6015.6,6090,74.4,False,0
session_009,candidate_01,pangram,key_17,alphanum,6199.2,6244.2,45,False,0
session_009,candidate_01,pangram,key_15,alphanum,6361.2,6432.5,71.3,False,0
session_009,candidate_01,pangram,key_06,alphanum,6461.5,6531.2,69.7,False,0
session_009,candidate_01,pangram,key_18,space,6583.2,6638.4,55.2,False,0
session_009,candidate_01,pangram,key_16,alphanum,6817.2,6920.6,103.4,False,0
session_009,candidate_01,pangram,key_13,backspace,7164.4,7205.1,40.7,False,0
session_009,candidate_01,pangram,key_30,alphanum,7337.1,7426.8,89.7,False,0
session_009,candidate_01,pangram,key_16,alphanum,7424,7481.6,57.6,False,0
session_009,candidate_01,pangram,key_26,alphanum,7617.3,7663.8,46.5,False,0
session_009,candidate_01,pangram,key_19,alphanum,7694.9,7764.9,70,False,0
session_009,candidate_01,pangram,key_18,space,8200.3,8277.3,77,False,0
session_009,candidate_01,pangram,key_28,alphanum,8473.7,8556.8,83.1,False,0
session_009,candidate_01,pangram,key_24,alphanum,8578.1,8633.5,55.4,False,0
session_009,candidate_01,pangram,key_11,alphanum,8722.2,8777.4,55.2,False,0
session_009,candidate_01,pangram,key_18,space,8907.4,8960.6,53.2,False,0
session_009,candidate_01,pangram,key_13,backspace,9537,9600.4,63.4,False,0
session_009,candidate_01,pangram,key_09,alphanum,9744.6,9816.4,71.8,False,0
session_009,candidate_01,pangram,key_16,alphanum,9865.3,9914.4,49.1,False,0
session_009,candidate_01,pangram,key_08,alphanum,10094.6,10160.5,65.9,False,0
session_009,candidate_01,pangram,key_13,backspace,10461.2,10530.9,69.7,False,0
session_009,candidate_01,pangram,key_02,alphanum,10648.5,10743.9,95.4,False,0
session_009,candidate_01,pangram,key_08,alphanum,10723.6,10810.5,86.9,False,0
session_009,candidate_01,pangram,key_18,space,10811.1,10860.6,49.5,False,0
session_009,candidate_01,pangram,key_20,alphanum,10948.7,10999.5,50.8,False,0
session_009,candidate_01,pangram,key_19,alphanum,11094.6,11160.8,66.2,False,0
